File Name,Hash,File Type,File Size,Entropy,Ransomware
mspaint.exe,c293a3877750203dc152103b9dab3e4c,.exe,6414336,6.182942196837357,0
setup_wm.exe,864b4ed340aa93f47dfc2ffe53bfd69e,.exe,1815040,5.661859783854074,0
regedit.exe,23b3d47d69a6370510dba650cbf89572,.exe,130560,6.319974344054689,0
explorer.exe,1a0bc9598e4a58fc84570fff5a108e58,.exe,2065448,6.586277043560927,0
notepad.exe,e30299799c4ece3b53f4a7b8897a35b6,.exe,208896,7.0754252948483565,0
PhotosApp.exe,c4a9b756c8684a49c1479348bb1586c6,.exe,354840,2.92777862597329,0
dfrgui.exe,db7a15721fb42e40db7544a60baeb99d,.exe,561664,6.4450959390399145,0
calc.exe,c1902a14d15064279b8f440322262109,.exe,798720,7.155975494784535,0
wannacry.exe,84c82835a5d21bbcf75a61706d8ab549,.exe,3514368,7.9954709411646805,0
0008-xlsx.xlsx.0XoLyOI,79c7a0d076889caebd44c82986caf69b,.0XoLyOI,1163447,7.999862853140002,1
0014-docx.docx.hgac2mm,accb5c72a41840b3d39bca5158dc0f85,.hgac2mm,15915,7.988715662371513,1
0014-jpg-fromweb.jpg.hgac2mm,36cce61cc8d7c60b5056822b7da0541f,.hgac2mm,18682,7.9892051255837915,1
0008-xls.xls.uAXs,2ce0dfdee3fb018965fbad253825ebd7,.uAXs,3311880,7.999943731839863,1
0007-jpg-fromweb.jpg.u4TNb,53984a307cb2ed7aec021261c046372f,.u4TNb,41096,7.995764230807356,1
0009-jpg-fromweb.jpg.ddM8mZF,a3ca391ac4fb093a17339b775cc23ad5,.ddM8mZF,44977,7.995706346360397,1
0012-docx.docx.eOKLFXI,2c9a008d610580c5dbfd256a03fdbebc,.eOKLFXI,629313,7.999717697429231,1
0012-doc.doc.Yh5Sxt,6ac0a179819ced03f991cad3a57ed4a6,.Yh5Sxt,48392,7.9963422141998395,1
0006-xlsx.xlsx.rAKJ,ab2182de71583f1b1606d86dccc41860,.rAKJ,1186448,7.999836607348551,1
0006-pptx.pptx.ef6lwMh,4bb703c96a0735146707204a589a5421,.ef6lwMh,2693470,7.999938618385142,1
0010-xls.xls.lmW98,d4a71329dbf6c61b17d44236bf7fe0d5,.lmW98,6927624,7.9999736441900176,1
0006-xls.xls.xlKBEv,95268b8a6d4d32d7a1d092659f2abea8,.xlKBEv,6924552,7.999975578812599,1
0013-docx.docx.xwXSid,da8430474406842a6883ba24f3354c08,.xwXSid,33137,7.994895081543508,1
0002-docx.docx.GkXvt,6186bf76afbc539e2688cbc250f89f25,.GkXvt,1800077,7.9999030260933885,1
0007-xlsx.xlsx.yMf7,a180a1e556664aea1acb51d45325fa75,.yMf7,1281333,7.999845426377206,1
0010-doc.doc.kwsA5,4130093dc71a3536c30d61a048b1ca68,.kwsA5,45320,7.9955292512605185,1
0005-xlsx.xlsx.ut9lU,e38b031037c130f43f1d8f1ad0d2729c,.ut9lU,1264170,7.999851097290952,1
0015-doc.doc.cgq9w,cd369d604c71bd7f665e28106851eed4,.cgq9w,296712,7.999406792234163,1
0014-pdf.pdf.lI80,4788bf9f1fe0bb12a2b41c35a00a2b45,.lI80,741917,7.999764619545403,1
0004-jpg-fromweb.jpg.dOrw,51a01f9a1a11800c08cd33e7921a4c2b,.dOrw,74925,7.997550591414434,1
0002-doc.doc.SRdvq,4c7b893ce6e9130c8425008eb91c5bf8,.SRdvq,44808,7.996033920691111,1
0013-xls.xls.U6a9h,adf4faeca7232855c493ae1537d24221,.U6a9h,34568,7.994038242828756,1
0006-jpg-fromweb.jpg.lrsIvO,b5870a8cc37d6d07416921217a42c3c8,.lrsIvO,20767,7.990423355258782,1
0012-pptx.pptx.lL8R,8a8574af23d8df45db17e9ab83fb7d38,.lL8R,13452711,7.999985067229644,1
0008-doc.doc.yMf7,639c348714f19355b6c83fa7827c2ca5,.yMf7,76552,7.9975871115673876,1
0002-jpg-fromweb.jpg.GkXvt,08d2f40cec860bde71a564b9e259115e,.GkXvt,91537,7.998175849715411,1
0006-docx.docx.lrsIvO,d9a2e6300e62f1ddf5ef0ec22cb56ce1,.lrsIvO,89389,7.9978104490903466,1
0002-xlsx.xlsx.qj1jC,ff32c732e5cc5ac60379c72eaed3afa4,.qj1jC,1188580,7.999868925116179,1
0005-jpg-fromweb.jpg.ipgagL,f6e5a96c2312037c4e515324bb55a99e,.ipgagL,20530,7.990498590903105,1
0008-docx.docx.6JzNa,29f06d50cd0b81862d99fa5c1c093700,.6JzNa,255786,7.999278562373239,1
0003-pptx.pptx.saBF,b82de34c433e5a75e233ddfc6fb44d02,.saBF,15376443,7.999987134731938,1
0014-xlsx.xlsx.lnf2,d6c235e6b1698a35dba7e13cf945ef95,.lnf2,1274608,7.999834436476353,1
0007-docx.docx.4WVPr,a53cd1a03aa2bdf0299c2603cefe8c98,.4WVPr,248004,7.99918497704211,1
0003-jpg-fromweb.jpg.dZrYy,a6969d0ffcde61a724abf04088c4a68e,.dZrYy,83790,7.997428654033212,1
0004-doc.doc.qyvV,ae7cb89c721e06f07049f442ee60529c,.qyvV,71944,7.996979276664717,1
0001-docx.docx.XCxy,55d2250eeab84ae2c39ed68bf22387b0,.XCxy,97110,7.998024207698442,1
0002-pdf.pdf.74wb,c068cca59041f6a76a07d2175a9abd26,.74wb,2298828,7.999932226826815,1
0004-docx.docx.qyvV,d0312caef72f07cae5df0352ee5587f8,.qyvV,143680,7.998681140543534,1
0009-pptx.pptx.akzKF8,69d1d3383ce43649311b0ca1e573a15e,.akzKF8,1535939,7.999848000471942,1
0003-xls.xls.XBvmTd,8fdfa64fe96a53e951f479c5ddd3e2eb,.XBvmTd,257800,7.999306503951725,1
0004-pptx.pptx.9MymCC,486bd76f156e96002474069bcb50af3f,.9MymCC,3456229,7.999948148764845,1
0012-xlsx.xlsx.TsGLo,d65cdac66d6b2fda47b71f3ab22e728b,.TsGLo,52202,7.995880912249204,1
0001-pdf.pdf.Mbm2Pp,2a2b91557c6b8bccdcf6695c408e4ee0,.Mbm2Pp,1461757,7.999880048645038,1
0001-xls.xls.LMBcde,4ac83e1e427e3d3c70c80b6da8eb30a9,.LMBcde,78088,7.997706417115288,1
0010-pptx.pptx.TT3Mg,967c3887a92c32106c0895e531f5b23b,.TT3Mg,213065,7.999134348464025,1
0011-pptx.pptx.zVKcw,568c057ef2176efea632858dea3807a2,.zVKcw,5624273,7.999971530977747,1
0011-doc.doc.lmW98,c29d65893a24fdb62c7e905caa5f3589,.lmW98,184072,7.999025129884807,1
0013-doc.doc.TsGLo,e5adf7394271b22e2d129bd0abd76cc4,.TsGLo,158472,7.99872435542082,1
0014-doc.doc.hgac2mm,29b2a403756c77a3382bfc8ab3a80a2a,.hgac2mm,94984,7.998181482698057,1
0007-pptx.pptx.cH8sYk,07d1200d73657794a90bd69af4ee7a61,.cH8sYk,244935,7.999137066902109,1
0012-jpg-fromweb.jpg.eOKLFXI,8663e72075f501fd375de25e6786f59b,.eOKLFXI,140925,7.998569798709036,1
0010-xlsx.xlsx.lmW98,13395dd0af00b91a15c5299d5be8257a,.lmW98,27329,7.9934134205752185,1
0009-docx.docx.ddM8mZF,b4624bde2720eb235adc9f3821c18bea,.ddM8mZF,75402,7.9977255507658525,1
0011-xlsx.xlsx.Yh5Sxt,93011d8ba52dce87293f3edce5142f2b,.Yh5Sxt,89369,7.9979184819927385,1
0005-pptx.pptx.oUqOkDL,7960e95b829ed421e5bfa445f3b0a44a,.oUqOkDL,327337,7.999422669196904,1
0007-doc.doc.4WVPr,d9177f8f599fc0c882e88dcda6085d39,.4WVPr,201992,7.999135459952567,1
0011-jpg-fromweb.jpg.Y3ofk,01e558603dc2ca6f9410201aaa0d83c7,.Y3ofk,169090,7.998870431465545,1
0004-xlsx.xlsx.uC9BsB,cddb1a0c300aaba8b3d0ad24c9ebd0ce,.uC9BsB,1164744,7.9998205918103835,1
0008-pdf.pdf.iGqrR,46a8f81fa64b9f6d65d4a0867c3ba3bb,.iGqrR,158686,7.9987654871658185,1
0003-doc.doc.dZrYy,069c1bf935915d7c29a153c91d5de4ec,.dZrYy,275720,7.999228986036696,1
0002-pptx.pptx.JQIqg,2149bd8ca8ab60c2ba9237e2c81d3ebd,.JQIqg,790925,7.999739222620052,1
0013-pptx.pptx.U6a9h,e916fd7561f1a0f1a05402a91144efb6,.U6a9h,4476634,7.999959986827384,1
0009-doc.doc.ddM8mZF,c9e6c381290cbb127c7b0cc730f27557,.ddM8mZF,457992,7.999582474694382,1
0015-docx.docx.OJfgc,7c07c772042658142643111423d334ef,.OJfgc,19036,7.990726914352698,1
0010-jpg-fromweb.jpg.TT3Mg,570b1b41381abfa5309375d448cf2c1c,.TT3Mg,26293,7.992537288013403,1
0006-doc.doc.lrsIvO,b75ae8e4ec1395ccd7009aa67661b09c,.lrsIvO,99080,7.998086528235933,1
0009-pdf.pdf.WTzx,76b382c168ad8268a1c71a88216be17d,.WTzx,859181,7.999794539238566,1
0005-docx.docx.ipgagL,0d0c443da0041375828b46f30c3c0552,.ipgagL,135548,7.998708132308231,1
MAZE.pdf,9ea55d352915548006dfc5b739bdb77d,.pdf,3516691,7.941143207278608,1
0004-xls.xls.20TQe,7cb186a4843a4aa7f15db06242021a6c,.20TQe,1182472,7.999868321230691,1
0011-xls.xls.Yh5Sxt,65fa8eaece27591a0b91702507d27baa,.Yh5Sxt,146184,7.998503541338802,1
0010-docx.docx.kwsA5,3f271d880ef8f4af25a0b6124c733af5,.kwsA5,37454,7.995376223355825,1
0013-jpg-fromweb.jpg.xwXSid,f0a76c7a85cd8b40e7878719d815ad0a,.xwXSid,123663,7.998787881592419,1
0006-pdf.pdf.tpWe,8e5e748cf92c50a44733a39ae0ffaf2c,.tpWe,1775010,7.9998987766317855,1
0001-doc.doc.OVF1GDZ,49c31bcedefa8de15ae643154e7574c0,.OVF1GDZ,87816,7.9976242079418975,1
0004-pdf.pdf.gzykU,4083ee177a42292e42577a1587af1172,.gzykU,10353402,7.99998335865947,1
0013-pdf.pdf.xwXSid,9321e0910daf6d51fa187a5c9a90ae3d,.xwXSid,75754,7.997563755234165,1
0002-xls.xls.osgoaK5,db7bc779b855c9e45aa7a23eb984c2e0,.osgoaK5,700168,7.999714413235634,1
0001-pptx.pptx.e1uu42,6bbbc1421027a43e4be93d7bf327632b,.e1uu42,362361,7.999457584258992,1
0001-jpg-fromweb.jpg.XCxy,b691fa6892241a30c044dc05c03ad56b,.XCxy,25739,7.99252314421908,1
0003-xlsx.xlsx.BuHI,e600f5b737ecceb530fff2d69a3607df,.BuHI,1140217,7.999837882188874,1
0008-jpg-fromweb.jpg.6JzNa,66c47b1faaa153652fe0bb64c3747657,.6JzNa,50264,7.996367553562374,1
0014-xls.xls.jyQZ5xx,bdd5bc350ddbf8fbd3af0a40576b20a8,.jyQZ5xx,31496,7.9939458583903935,1
0011-docx.docx.Y3ofk,391674b421ccdd4a16ad03b791b193c8,.Y3ofk,183536,7.999093313154638,1
0003-pdf.pdf.C2DkJrE,9b7dd22add2b9bbce4e5d0b4e66264ac,.C2DkJrE,1363262,7.999883185775061,1
0009-xlsx.xlsx.kwsA5,d737c7b5b55beb412293d475c231bbca,.kwsA5,1276431,7.99985078616003,1
0009-xls.xls.9s3MbK,1b34c35b87f7b78f8f8433566f519a12,.9s3MbK,6964488,7.999973767864485,1
0007-pdf.pdf.ofj7dy,d03f4cebb47927176a722e751cbfc807,.ofj7dy,390138,7.999506516485725,1
0012-pdf.pdf.hwn987p,b504920e09a6e4499ba8e3f60c41bdf3,.hwn987p,73082,7.997564116973415,1
0013-xlsx.xlsx.hgac2mm,f362964ad33cd1cf1711854834d279dc,.hgac2mm,1183480,7.9998497547767276,1
0012-xls.xls.lL8R,56309455c461a9271f88230ff5124b94,.lL8R,32008,7.994427728494767,1
0010-pdf.pdf.TT3Mg,9e6118e78fa9f336fb4b78a01ccb90ee,.TT3Mg,23828,7.991030614062163,1
0008-pptx.pptx.7rPdf,424ccc33597f0b94928eb1a519933039,.7rPdf,9251328,7.999979757254715,1
0014-pptx.pptx.jyQZ5xx,9ffada45b15d2e2a8eb209421b0f315b,.jyQZ5xx,5920888,7.999973067689488,1
0001-xlsx.xlsx.LMBcde,1a6dc01636740cffdd0cdbcfbdb85a01,.LMBcde,21065,7.991081019088823,1
0007-xls.xls.vrZPOs9,aec10cbc33c34a46efba48338bef6eea,.vrZPOs9,3888904,7.999957063299427,1
0003-docx.docx.dZrYy,a43d3ec2dc3dd0bf05b6f0b40a7a7e4d,.dZrYy,50862,7.996155957542204,1
0005-pdf.pdf.lJ5alF,740af05a3b761cf020d5ce040fc778ae,.lJ5alF,3338277,7.999943834297399,1
0005-xls.xls.wEnr6Tm,b089e3c630d929e95f357efd850acd50,.wEnr6Tm,877320,7.999815356752124,1
0011-pdf.pdf.wsWcAxF,566b6d89d525f8164407a7fc97e7b422,.wsWcAxF,832573,7.999777905800706,1
0005-doc.doc.ipgagL,4a5788a2396382da4856d6f5159d9b2b,.ipgagL,10125576,7.99998327279109,1
0063-dll.dll,a1ea547a32df2f5e85cec12e818207ff,.dll,1256,7.774379334421922,0
0073-dll.dll,a0c9c51d8606e044817e8faa8209b5fe,.dll,5129888,6.7547300775925905,0
0001-dll.dll,7e6c386ece2bc3356cfcc61aaf032e78,.dll,12304,6.557992568084875,0
0011-dll.dll,20c080499169a087f41e42c4d461d38b,.dll,31155,7.991752635606167,0
0087-dll.dll,f555fd35b7be27bcf75b1198a3e997dc,.dll,17920,5.059720389753372,0
0097-dll.dll,697de77a69a652623251308c11c684cb,.dll,11272,6.914705107518546,0
0018-dll.dll,d632ba7db78ebabcae6c9fd84d9d63b4,.dll,7105,7.955732205803317,0
0008-dll.dll,778b938eef7a56958e79dec2052fcd04,.dll,98304,5.959979847980142,0
0027-dll.dll,0042fccbbf90116f0ddc46c0f9b48c39,.dll,1015456,5.835661610651711,0
0037-dll.dll,37153aaf34ace49971e1cec2993850c9,.dll,87318,7.996102105591576,0
0045-dll.dll,9d840b31eca871c0c9d7666ffb72f27c,.dll,3506,7.93302109919186,0
0055-dll.dll,b5c1cb16ef6bd5b0ba58ba1c9c830745,.dll,300192,6.7483249724627425,0
0009-dll.dll,a6382ef352faf2d5ac47f9d21f5460e7,.dll,9920,7.974841036002254,0
0019-dll.dll,8afcf6c26a0de9cdedfb64f420bdc2ec,.dll,8704,5.010817102752497,0
0036-dll.dll,bbb52efe4d93ddd2ee3c672880b8dd9e,.dll,33393,7.988135019776326,0
0026-dll.dll,ffc21849ef17beaa0e5220982d412f11,.dll,649888,5.76879675696992,0
0054-dll.dll,0f9687f6b33c5e5a984fb1264458012c,.dll,283296,6.489628528998021,0
0044-dll.dll,663ab202f256b1a23943ce4fa28bbdc5,.dll,1256,5.554240690152446,0
0072-dll.dll,868918aead64c2d809c76d8a0da1ca1f,.dll,51796,7.991213061591703,0
0062-dll.dll,77fbadde0f0c73d1dcaff42f65df2edd,.dll,2902,7.902922269412708,0
0010-dll.dll,d0997604fc09a3125c4a033c73fe6e56,.dll,259584,5.964450061742731,0
DLL.pdf,6799d8a17beab5afe49098fc6a5cbecf,.pdf,1741628,7.9410693234307,0
0096-dll.dll,d8a86226c9d60aae6aa6c1f3624cf1c1,.dll,11064,6.835861990089531,0
0086-dll.dll,5d17250eee70c1e8834cdd5c08700174,.dll,1256,3.47475828078411,0
0079-dll.dll,56763be96808493292f95268fc4be515,.dll,7037,7.961795543035741,0
0069-dll.dll,90b08656266e2076c5db27da86435d0b,.dll,30720,3.7949405713828637,0
0046-dll.dll,e1f30b318d5b9dbd91ecf58b039f570f,.dll,882176,6.000415508361762,0
0056-dll.dll,4f214fbee8a08f3a261b7f744d34248f,.dll,147832,6.506930299408209,0
0024-dll.dll,3a1e9501404472414dcb10e5fbbd3cc0,.dll,79008,6.3756736947543615,0
0034-dll.dll,8706a02be752fb3db8112fe8f1bedde5,.dll,2977,7.92957032036609,0
0002-dll.dll,8388a0eabcc26de915f73bb9e9755bc2,.dll,12088,6.534377776666713,0
0012-dll.dll,0c149fea8444e0f673eccbcbd2d72d54,.dll,18007,7.980306323179532,0
0060-dll.dll,461c6574389f8a36d7dded510e29e2e6,.dll,136704,5.753605095258859,0
0070-dll.dll,dc871c2c9f3caf6415ee4589471bc555,.dll,144085,7.99273191398463,0
0084-dll.dll,30eca5b747b2475cc4feb42a9e55576e,.dll,70786,7.986382821555665,0
0094-dll.dll,34841e1e24f4073d1f9ce228e088525d,.dll,12304,6.729723267240407,0
0013-dll.dll,8743a6f6253fe7f15afb3c4050ec732c,.dll,21655,7.986432703064311,0
0003-dll.dll,bf527cc5716f8050060aeee477c3e8ac,.dll,2662,7.909112059378216,0
0071-dll.dll,8bb97377516815338442fa1a27c3c3e6,.dll,64308,7.992094690762113,0
0061-dll.dll,d0c9c6f568e38cd2273f06df64ba9d80,.dll,90624,5.406116297534858,0
0095-dll.dll,ab97990ac5654855e3324b176be26e86,.dll,11576,6.817620991354179,0
0085-dll.dll,52afd7f9b7db4cd6ff95be367f821956,.dll,39636,7.9649035387817495,0
0068-dll.dll,c34007de3eb778073ba4b2afe4e3492f,.dll,6900,7.957108119675855,0
