File Name,Hash,File Type,File Size,Entropy,Header Size,Date,Ransomware Type,Ransomware
0001-csv.csv,132f0772cea41561866cca6d95c8b93e,.csv,2222,5.352110952986349,512,2024-05-27 02:39:42,unknow,0
0086-csv.csv,0a21a3756b081cef0946e5814bc622db,.csv,87131,5.295197309589995,512,2024-05-27 02:39:42,unknow,0
0096-csv.csv,ba30465a2d6dfa66518156aca973e39e,.csv,130817,5.144249669044651,512,2024-05-27 02:39:42,unknow,0
0062-csv.csv,7b6375a4645a121baf1f3e937bb40750,.csv,2072,5.177127475592648,512,2024-05-27 02:39:42,unknow,0
0072-csv.csv,b7ad60c4f069a2dc2971a98376f9af57,.csv,1797,5.25585933913996,512,2024-05-27 02:39:42,unknow,0
0010-csv.csv,3b25a07ecc7a24f5b3d16fcac6137f31,.csv,141,4.796718715410393,141,2024-05-27 02:39:42,unknow,0
0026-csv.csv,768170ecad3aea00471febcab575a069,.csv,71639,5.27718197080956,512,2024-05-27 02:39:42,unknow,0
0036-csv.csv,8ba48aa3131fbcc31fb7178072eb07f7,.csv,9981,5.4020387373191046,512,2024-05-27 02:39:42,unknow,0
0044-csv.csv,3e11b53e752b37674c6e66ba0079842d,.csv,1393,5.171253051161703,512,2024-05-27 02:39:42,unknow,0
0054-csv.csv,06344a3cab895a2e9d6290a2fb597ebb,.csv,1694,5.306832909471417,512,2024-05-27 02:39:42,unknow,0
0019-csv.csv,fff2a29838b88eeb0e2408829172a0ff,.csv,12544,5.408158855452879,512,2024-05-27 02:39:42,unknow,0
0009-csv.csv,c4cd57a91f800cddd54d7f68e2b5e6be,.csv,16016,5.414899857019801,512,2024-05-27 02:39:42,unknow,0
0008-xlsx.xlsx.0XoLyOI,79c7a0d076889caebd44c82986caf69b,.0xolyoi,1163447,7.999862853140002,512,2024-05-27 02:03:15,MAZE,1
0014-docx.docx.hgac2mm,accb5c72a41840b3d39bca5158dc0f85,.hgac2mm,15915,7.988715662371513,512,2024-05-26 01:09:48,MAZE,1
0014-jpg-fromweb.jpg.hgac2mm,36cce61cc8d7c60b5056822b7da0541f,.hgac2mm,18682,7.989205125583791,512,2024-05-26 01:09:48,MAZE,1
0008-xls.xls.uAXs,2ce0dfdee3fb018965fbad253825ebd7,.uaxs,3311880,7.999943731839863,512,2024-05-27 02:03:15,MAZE,1
0009-jpg-fromweb.jpg.ddM8mZF,a3ca391ac4fb093a17339b775cc23ad5,.ddm8mzf,44977,7.995706346360397,512,2024-06-05 15:22:39,MAZE,1
0002-docx.docx.GkXvt,6186bf76afbc539e2688cbc250f89f25,.gkxvt,1800077,7.9999030260933885,512,2024-05-27 21:47:20,MAZE,1
0007-xlsx.xlsx.yMf7,a180a1e556664aea1acb51d45325fa75,.ymf7,1281333,7.999845426377206,512,2024-05-27 02:03:15,MAZE,1
0004-jpg-fromweb.jpg.dOrw,51a01f9a1a11800c08cd33e7921a4c2b,.dorw,74925,7.997550591414434,512,2024-05-30 09:59:38,MAZE,1
0002-doc.doc.SRdvq,4c7b893ce6e9130c8425008eb91c5bf8,.srdvq,44808,7.996033920691111,512,2024-05-27 21:47:20,MAZE,1
0008-doc.doc.yMf7,639c348714f19355b6c83fa7827c2ca5,.ymf7,76552,7.9975871115673876,512,2024-05-27 02:03:15,MAZE,1
0002-jpg-fromweb.jpg.GkXvt,08d2f40cec860bde71a564b9e259115e,.gkxvt,91537,7.998175849715411,512,2024-05-27 21:47:20,MAZE,1
0002-xlsx.xlsx.qj1jC,ff32c732e5cc5ac60379c72eaed3afa4,.qj1jc,1188580,7.999868925116179,512,2024-05-27 21:47:20,MAZE,1
0008-docx.docx.6JzNa,29f06d50cd0b81862d99fa5c1c093700,.6jzna,255786,7.999278562373239,512,2024-05-27 02:03:15,MAZE,1
0003-jpg-fromweb.jpg.dZrYy,a6969d0ffcde61a724abf04088c4a68e,.dzryy,83790,7.997428654033212,512,2024-05-27 21:47:20,MAZE,1
0001-docx.docx.XCxy,55d2250eeab84ae2c39ed68bf22387b0,.xcxy,97110,7.998024207698442,512,2024-05-27 21:47:20,MAZE,1
0002-pdf.pdf.74wb,c068cca59041f6a76a07d2175a9abd26,.74wb,2298828,7.999932226826815,512,2024-05-27 21:47:20,MAZE,1
0004-docx.docx.qyvV,d0312caef72f07cae5df0352ee5587f8,.qyvv,143680,7.998681140543534,512,2024-05-30 09:59:38,unknow,1
0009-pptx.pptx.akzKF8,69d1d3383ce43649311b0ca1e573a15e,.akzkf8,1535939,7.999848000471942,512,2024-06-05 15:22:39,MAZE,1
0004-pptx.pptx.9MymCC,486bd76f156e96002474069bcb50af3f,.9mymcc,3456229,7.999948148764845,512,2024-05-30 09:59:38,unknow,1
0001-pdf.pdf.Mbm2Pp,2a2b91557c6b8bccdcf6695c408e4ee0,.mbm2pp,1461757,7.999880048645038,512,2024-05-27 21:47:20,MAZE,1
0001-xls.xls.LMBcde,4ac83e1e427e3d3c70c80b6da8eb30a9,.lmbcde,78088,7.997706417115288,512,2024-05-27 21:47:20,MAZE,1
0007-pptx.pptx.cH8sYk,07d1200d73657794a90bd69af4ee7a61,.ch8syk,244935,7.999137066902109,512,2024-05-27 02:03:15,unknow,1
0009-docx.docx.ddM8mZF,b4624bde2720eb235adc9f3821c18bea,.ddm8mzf,75402,7.9977255507658525,512,2024-06-05 15:22:39,MAZE,1
0004-xlsx.xlsx.uC9BsB,cddb1a0c300aaba8b3d0ad24c9ebd0ce,.uc9bsb,1164744,7.999820591810383,512,2024-05-30 09:59:38,unknow,1
0008-pdf.pdf.iGqrR,46a8f81fa64b9f6d65d4a0867c3ba3bb,.igqrr,158686,7.998765487165818,512,2024-05-27 02:03:15,unknow,1
0003-doc.doc.dZrYy,069c1bf935915d7c29a153c91d5de4ec,.dzryy,275720,7.999228986036696,512,2024-05-27 21:47:20,MAZE,1
0002-pptx.pptx.JQIqg,2149bd8ca8ab60c2ba9237e2c81d3ebd,.jqiqg,790925,7.999739222620052,512,2024-05-27 21:47:20,unknow,1
0009-doc.doc.ddM8mZF,c9e6c381290cbb127c7b0cc730f27557,.ddm8mzf,457992,7.999582474694382,512,2024-06-05 15:22:39,MAZE,1
0009-pdf.pdf.WTzx,76b382c168ad8268a1c71a88216be17d,.wtzx,859181,7.999794539238566,512,2024-06-05 15:22:39,unknow,1
0005-docx.docx.ipgagL,0d0c443da0041375828b46f30c3c0552,.ipgagl,135548,7.998708132308231,512,2024-05-30 09:59:38,MAZE,1
0004-xls.xls.20TQe,7cb186a4843a4aa7f15db06242021a6c,.20tqe,1182472,7.999868321230691,512,2024-05-30 09:59:38,MAZE,1
0001-doc.doc.OVF1GDZ,49c31bcedefa8de15ae643154e7574c0,.ovf1gdz,87816,7.9976242079418975,512,2024-05-27 21:47:20,MAZE,1
0004-pdf.pdf.gzykU,4083ee177a42292e42577a1587af1172,.gzyku,10353402,7.99998335865947,512,2024-05-30 09:59:38,unknow,1
0002-xls.xls.osgoaK5,db7bc779b855c9e45aa7a23eb984c2e0,.osgoak5,700168,7.999714413235634,512,2024-05-27 21:47:20,unknow,1
0001-pptx.pptx.e1uu42,6bbbc1421027a43e4be93d7bf327632b,.e1uu42,362361,7.999457584258992,512,2024-05-27 21:47:20,unknow,1
0001-jpg-fromweb.jpg.XCxy,b691fa6892241a30c044dc05c03ad56b,.xcxy,25739,7.99252314421908,512,2024-05-27 21:47:20,MAZE,1
0008-jpg-fromweb.jpg.6JzNa,66c47b1faaa153652fe0bb64c3747657,.6jzna,50264,7.996367553562374,512,2024-05-27 02:03:15,MAZE,1
0009-xlsx.xlsx.kwsA5,d737c7b5b55beb412293d475c231bbca,.kwsa5,1276431,7.99985078616003,512,2024-06-05 15:22:39,MAZE,1
0009-xls.xls.9s3MbK,1b34c35b87f7b78f8f8433566f519a12,.9s3mbk,6964488,7.999973767864485,512,2024-06-05 15:22:39,MAZE,1
0008-pptx.pptx.7rPdf,424ccc33597f0b94928eb1a519933039,.7rpdf,9251328,7.999979757254715,512,2024-05-27 02:03:15,MAZE,1
0001-xlsx.xlsx.LMBcde,1a6dc01636740cffdd0cdbcfbdb85a01,.lmbcde,21065,7.991081019088823,512,2024-05-27 21:47:20,MAZE,1
0007-xls.xls.vrZPOs9,aec10cbc33c34a46efba48338bef6eea,.vrzpos9,3888904,7.999957063299427,512,2024-05-27 02:03:15,MAZE,1
0003-docx.docx.dZrYy,a43d3ec2dc3dd0bf05b6f0b40a7a7e4d,.dzryy,50862,7.996155957542204,512,2024-05-27 21:47:20,MAZE,1
0005-doc.doc.ipgagL,4a5788a2396382da4856d6f5159d9b2b,.ipgagl,10125576,7.99998327279109,512,2024-05-30 09:59:38,MAZE,1
0063-dll.dll,a1ea547a32df2f5e85cec12e818207ff,.dll,1256,7.774379334421922,512,2024-05-27 02:39:50,unknow,0
0073-dll.dll,a0c9c51d8606e044817e8faa8209b5fe,.dll,5129888,6.754730077592591,512,2024-05-27 02:39:50,unknow,0
0001-dll.dll,7e6c386ece2bc3356cfcc61aaf032e78,.dll,12304,6.557992568084875,512,2024-05-27 02:39:50,unknow,0
0011-dll.dll,20c080499169a087f41e42c4d461d38b,.dll,31155,7.991752635606167,512,2024-05-27 02:39:50,unknow,1
0087-dll.dll,f555fd35b7be27bcf75b1198a3e997dc,.dll,17920,5.059720389753372,512,2024-05-27 02:39:50,unknow,0
0097-dll.dll,697de77a69a652623251308c11c684cb,.dll,11272,6.914705107518546,512,2024-05-27 02:39:50,unknow,0
0018-dll.dll,d632ba7db78ebabcae6c9fd84d9d63b4,.dll,7105,7.955732205803317,512,2024-05-27 02:39:50,unknow,0
0008-dll.dll,778b938eef7a56958e79dec2052fcd04,.dll,98304,5.959979847980142,512,2024-05-27 02:39:50,unknow,0
0027-dll.dll,0042fccbbf90116f0ddc46c0f9b48c39,.dll,1015456,5.835661610651711,512,2024-05-27 02:39:50,unknow,0
0037-dll.dll,37153aaf34ace49971e1cec2993850c9,.dll,87318,7.996102105591576,512,2024-05-27 02:39:50,unknow,1
0045-dll.dll,9d840b31eca871c0c9d7666ffb72f27c,.dll,3506,7.93302109919186,512,2024-05-27 02:39:50,unknow,0
0055-dll.dll,b5c1cb16ef6bd5b0ba58ba1c9c830745,.dll,300192,6.748324972462743,512,2024-05-27 02:39:50,unknow,0
0009-dll.dll,a6382ef352faf2d5ac47f9d21f5460e7,.dll,9920,7.974841036002254,512,2024-05-27 02:39:50,unknow,1
0019-dll.dll,8afcf6c26a0de9cdedfb64f420bdc2ec,.dll,8704,5.010817102752497,512,2024-05-27 02:39:50,unknow,0
0036-dll.dll,bbb52efe4d93ddd2ee3c672880b8dd9e,.dll,33393,7.988135019776326,512,2024-05-27 02:39:50,unknow,1
0026-dll.dll,ffc21849ef17beaa0e5220982d412f11,.dll,649888,5.76879675696992,512,2024-05-27 02:39:50,unknow,0
0054-dll.dll,0f9687f6b33c5e5a984fb1264458012c,.dll,283296,6.489628528998021,512,2024-05-27 02:39:50,unknow,0
0044-dll.dll,663ab202f256b1a23943ce4fa28bbdc5,.dll,1256,5.554240690152446,512,2024-05-27 02:39:50,unknow,0
0072-dll.dll,868918aead64c2d809c76d8a0da1ca1f,.dll,51796,7.991213061591703,512,2024-05-27 02:39:50,unknow,1
0062-dll.dll,77fbadde0f0c73d1dcaff42f65df2edd,.dll,2902,7.902922269412708,512,2024-05-27 02:39:50,unknow,0
0010-dll.dll,d0997604fc09a3125c4a033c73fe6e56,.dll,259584,5.964450061742731,512,2024-05-27 02:39:50,unknow,0
0096-dll.dll,d8a86226c9d60aae6aa6c1f3624cf1c1,.dll,11064,6.835861990089531,512,2024-05-27 02:39:50,unknow,0
0086-dll.dll,5d17250eee70c1e8834cdd5c08700174,.dll,1256,3.47475828078411,512,2024-05-27 02:39:50,unknow,0
0079-dll.dll,56763be96808493292f95268fc4be515,.dll,7037,7.961795543035741,512,2024-05-27 02:39:50,unknow,1
0069-dll.dll,90b08656266e2076c5db27da86435d0b,.dll,30720,3.794940571382864,512,2024-05-27 02:39:50,unknow,0
0046-dll.dll,e1f30b318d5b9dbd91ecf58b039f570f,.dll,882176,6.000415508361762,512,2024-05-27 02:39:50,unknow,0
0056-dll.dll,4f214fbee8a08f3a261b7f744d34248f,.dll,147832,6.506930299408209,512,2024-05-27 02:39:50,unknow,0
0024-dll.dll,3a1e9501404472414dcb10e5fbbd3cc0,.dll,79008,6.3756736947543615,512,2024-05-27 02:39:50,unknow,0
0034-dll.dll,8706a02be752fb3db8112fe8f1bedde5,.dll,2977,7.92957032036609,512,2024-05-27 02:39:50,unknow,0
0002-dll.dll,8388a0eabcc26de915f73bb9e9755bc2,.dll,12088,6.534377776666713,512,2024-05-27 02:39:50,unknow,0
0012-dll.dll,0c149fea8444e0f673eccbcbd2d72d54,.dll,18007,7.980306323179532,512,2024-05-27 02:39:50,unknow,1
0060-dll.dll,461c6574389f8a36d7dded510e29e2e6,.dll,136704,5.753605095258859,512,2024-05-27 02:39:50,unknow,0
0070-dll.dll,dc871c2c9f3caf6415ee4589471bc555,.dll,144085,7.99273191398463,512,2024-05-27 02:39:50,unknow,1
0084-dll.dll,30eca5b747b2475cc4feb42a9e55576e,.dll,70786,7.986382821555665,512,2024-05-27 02:39:50,unknow,1
0094-dll.dll,34841e1e24f4073d1f9ce228e088525d,.dll,12304,6.729723267240407,512,2024-05-27 02:39:50,unknow,0
0013-dll.dll,8743a6f6253fe7f15afb3c4050ec732c,.dll,21655,7.986432703064311,512,2024-05-27 02:39:50,unknow,1
0003-dll.dll,bf527cc5716f8050060aeee477c3e8ac,.dll,2662,7.909112059378216,512,2024-05-27 02:39:50,unknow,0
0071-dll.dll,8bb97377516815338442fa1a27c3c3e6,.dll,64308,7.992094690762113,512,2024-05-27 02:39:50,unknow,1
0061-dll.dll,d0c9c6f568e38cd2273f06df64ba9d80,.dll,90624,5.406116297534858,512,2024-05-27 02:39:50,unknow,0
0095-dll.dll,ab97990ac5654855e3324b176be26e86,.dll,11576,6.817620991354179,512,2024-05-27 02:39:50,unknow,0
0085-dll.dll,52afd7f9b7db4cd6ff95be367f821956,.dll,39636,7.964903538781749,512,2024-05-27 02:39:50,unknow,1
0068-dll.dll,c34007de3eb778073ba4b2afe4e3492f,.dll,6900,7.957108119675855,512,2024-05-27 02:39:50,unknow,1
0100-dll.dll,6c630625bd19beddb93fccbd0df67782,.dll,11064,6.8904203632886745,512,2024-05-27 02:39:50,unknow,0
0078-dll.dll,ce5a8577a40fa8e83a662be36bcedfda,.dll,320096,6.555852817398813,512,2024-05-27 02:39:50,unknow,0
0057-dll.dll,b39ae4bb088638029e0af89e01d639b4,.dll,3307,7.922177933637935,512,2024-05-27 02:39:50,unknow,0
0047-dll.dll,a530902aa472dd3f84eb2d32f7d8d166,.dll,53248,5.630770788988494,512,2024-05-27 02:39:50,unknow,0
0035-dll.dll,2cdf2f531f8df6c8b02837721a504962,.dll,56320,5.803364894275689,512,2024-05-27 02:39:50,unknow,0
0025-dll.dll,1d60038b679d48d9e97a37e31a3b0bb0,.dll,508064,5.193022930961192,512,2024-05-27 02:39:50,unknow,0
0042-dll.dll,c51d7420fcfd78fe8cd1e99dad95ea62,.dll,68096,6.214798833653672,512,2024-05-27 02:39:50,unknow,0
0052-dll.dll,e029a84e7bbc6bfc9ce2583cc34fcfde,.dll,1966240,6.156849905239527,512,2024-05-27 02:39:50,unknow,0
0020-dll.dll,e557b7d76aabfd1c2b9eedff0c2f586a,.dll,441856,6.5529806650799935,512,2024-05-27 02:39:50,unknow,0
0030-dll.dll,027dfe2f4d306fb73b3b562940f9fadb,.dll,115360,6.444785580172109,512,2024-05-27 02:39:50,unknow,0
0099-dll.dll,0c6d05fc66c878b0033ca16530f09e66,.dll,11280,6.839529905803394,512,2024-05-27 02:39:50,unknow,0
0089-dll.dll,d089ae7b25f26f6bd62d6e66b541e137,.dll,72192,5.431999521806196,512,2024-05-27 02:39:50,unknow,0
0039-dll.dll,fa9e216685ca4a63ef415f3e1051b169,.dll,103424,6.000818940217919,512,2024-05-27 02:39:50,unknow,0
