File Name,Hash,File Type,File Size,Entropy,Ransomware,Ransomware Type,High Entropy,Date
0090-csv.csv,ccd1573d9dce0d1fbe773d1d9adfec95,.csv,129952,5.03194089775492,0,,0,2024-05-26
0080-csv.csv,b08f60cf2b22bf3bf29d9206ef082693,.csv,13318,5.404546497054895,0,,0,2024-05-26
0052-csv.csv,43741756e1657e8c3aeceed4b3c77dc3,.csv,127,4.719184840991065,0,,0,2024-05-26
0042-csv.csv,a8080aa015c725188909abbf4ded37e8,.csv,12420,5.373637510688742,0,,0,2024-05-26
0030-csv.csv,c1f53641df13eec67f15c27456acf95d,.csv,3542,5.396878439636375,0,,0,2024-05-26
0020-csv.csv,4a2512493d6e7d285859c66b946915b2,.csv,117,4.668543439029367,0,,0,2024-05-26
0089-csv.csv,d006c8f82ea112c6cafff2c3615221f6,.csv,115572,5.045415460488074,0,,0,2024-05-26
0099-csv.csv,5ed97adeba6d9a786266e315780430a8,.csv,126008,5.110699818116531,0,,0,2024-05-26
0043-csv.csv,5be176f96ec6ff8395df84252c84071d,.csv,61696,5.466768914637652,0,,0,2024-05-26
0053-csv.csv,8fd60ac99c42839e18eeb1eb524e6746,.csv,1490,5.380553556851533,0,,0,2024-05-26
0098-csv.csv,c89278ae3b6864824fd4a256317714b1,.csv,14782,5.392751708434486,0,,0,2024-05-26
0088-csv.csv,06db7b541dd0078e63e232b1f4984914,.csv,181687,5.029552333095779,0,,0,2024-05-26
0021-csv.csv,06f376cdcf58d9392f8f4414efade789,.csv,131,4.910496934205426,0,,0,2024-05-26
0031-csv.csv,91aa70fb96bd3e78cb6153a4719d6286,.csv,1819,5.305713036717364,0,,0,2024-05-26
0007-csv.csv,4ebf7fa57de08a3e50492b52e894267d,.csv,10871,5.392320272179229,0,,0,2024-05-26
0017-csv.csv,9951221e5227b3b19e5880538d4be4c8,.csv,10638,5.396394236374884,0,,0,2024-05-26
0065-csv.csv,973e3ba7b861faaad5f7d163fa2b754e,.csv,14737,5.409107686830871,0,,0,2024-05-26
0075-csv.csv,bf9b54cc5457badbaf578ad721ea3b29,.csv,3266,5.403233946310945,0,,0,2024-05-26
0081-csv.csv,b0c741919e427ff4f4a9198cfa6742dc,.csv,107,4.386294562565767,0,,0,2024-05-26
0091-csv.csv,19324feb89c0da035da99c6130460839,.csv,145876,4.986357766312216,0,,0,2024-05-26
0038-csv.csv,e75689f21c34defdc8fbb125553af1eb,.csv,150,4.853214583458891,0,,0,2024-05-26
0028-csv.csv,3b76a5f02efd49f5b991826712bff5a5,.csv,1301,5.261884264850491,0,,0,2024-05-26
0094-csv.csv,d7d570b7a0ff3171ff39932033eabbff,.csv,42712,5.109880722986704,0,,0,2024-05-26
0084-csv.csv,1adf19b8f1b3c15350232dc6a665812e,.csv,59605,5.354204685857529,0,,0,2024-05-26
0012-csv.csv,b8412199d25234e701874198cee7b8c3,.csv,22981,4.835400860326396,0,,0,2024-05-26
0002-csv.csv,1ae0b80e0bab456ca7cd0745b7bf9c69,.csv,3429,5.211443943784108,0,,0,2024-05-26
0070-csv.csv,e404dae19e66a55555fd6749fb8cd367,.csv,18284,5.429371436484039,0,,0,2024-05-26
0060-csv.csv,049aeccb04f11113f894adc8d46362f9,.csv,3867,5.392439405908417,0,,0,2024-05-26
0056-csv.csv,df2d63e6be0af84fc222e2390eedad14,.csv,12161,5.396285813674091,0,,0,2024-05-26
0046-csv.csv,0438126d6cb0fa0d82d34212bf4e2d19,.csv,1696,5.1729177265512245,0,,0,2024-05-26
0034-csv.csv,6e492b7cb58d03dc58c01f9d16bab492,.csv,14098,5.310664821462357,0,,0,2024-05-26
0024-csv.csv,f0f85fabbb8d40c83f103ea82591ccd2,.csv,244,5.282767767100457,0,,0,2024-05-26
0069-csv.csv,7339ab94323f36c1599223caa147a285,.csv,210,5.1786310145084276,0,,0,2024-05-26
0079-csv.csv,9d3eed630a81806fc2526b5db17f1bc6,.csv,12472,5.423064189919745,0,,0,2024-05-26
0047-csv.csv,a62dd86cdb408fd141abe0540493e170,.csv,3117,5.4045311476322215,0,,0,2024-05-26
0057-csv.csv,18422c6ca4b95b30520b153082b5ca7e,.csv,436,5.300913641297785,0,,0,2024-05-26
0025-csv.csv,3cb4a016b14444b711e4f6c9bd58e114,.csv,15491,5.4392699172213,0,,0,2024-05-26
0035-csv.csv,a6abb1cbe18963cf3f901f7921a6e1fd,.csv,2250,5.299166756626331,0,,0,2024-05-26
0100-csv.csv,dbd9228f213c4a8c0a3d735a14bfac35,.csv,83726,5.301498973370871,0,,0,2024-05-26
0078-csv.csv,44523fc4d01b587711f5b05547ed5af3,.csv,30703,4.800728065161355,0,,0,2024-05-26
0068-csv.csv,7c969230a2a2ff672605f2c12e1e44d0,.csv,127,4.730126757668863,0,,0,2024-05-26
0085-csv.csv,1e88e03acc652546fafc84123059248b,.csv,82854,5.217911121357421,0,,0,2024-05-26
0095-csv.csv,a5c03af1f2db99f3dfe71be068ec2e38,.csv,154768,5.140936110380769,0,,0,2024-05-26
0003-csv.csv,2eed4e79fc34fa003b768384bc7ce676,.csv,1383,5.289212417299021,0,,0,2024-05-26
0013-csv.csv,3080774fc3db72472f54092300e12390,.csv,7467,5.031235741272055,0,,0,2024-05-26
0061-csv.csv,bf8f3a6bd42369410e2f7a5f6c1bbefd,.csv,2553,5.362271195568044,0,,0,2024-05-26
0071-csv.csv,3f00fd494fa0d015c47dae17708b9ee5,.csv,88,4.576218273036259,0,,0,2024-05-26
0037-csv.csv,23b6b03a830d55f2b11d5b79605dbea9,.csv,13787,5.421494353458806,0,,0,2024-05-26
0027-csv.csv,26259e28f1356456991941c7ca3cd484,.csv,387,5.273089986013032,0,,0,2024-05-26
0055-csv.csv,2a1af45425c6061a2301da1c2c57ae21,.csv,234,4.9926276628043835,0,,0,2024-05-26
0045-csv.csv,1a1973ed3096ec1db3ad64c3becfb86f,.csv,365,5.373470439750414,0,,0,2024-05-26
0008-csv.csv,d6f28dbdb6887d28af87f06d8805c20e,.csv,20332,5.425805721569524,0,,0,2024-05-26
0018-csv.csv,401c2bdec71a5ddb168b4ad42ae2e996,.csv,9238,5.410978668054548,0,,0,2024-05-26
0097-csv.csv,3b522d904ac9c0ea6383fbe6f6b34468,.csv,140,4.913546014869218,0,,0,2024-05-26
0087-csv.csv,bdd60413142b3e24f07e2867bed99db9,.csv,21398,4.764472409481333,0,,0,2024-05-26
0073-csv.csv,abbc7ff2293dc01f34945bd9e6db0e0a,.csv,153,5.213137903623416,0,,0,2024-05-26
0063-csv.csv,7608aef1c153310a05118b8b1711e3e1,.csv,1427,5.285005744118426,0,,0,2024-05-26
0011-csv.csv,ecb83eeb598957ef40809e9431ebb1f6,.csv,116,4.582089190382868,0,,0,2024-05-26
0001-csv.csv,132f0772cea41561866cca6d95c8b93e,.csv,2222,5.352110952986349,0,,0,2024-05-26
0086-csv.csv,0a21a3756b081cef0946e5814bc622db,.csv,87131,5.295197309589995,0,,0,2024-05-26
0096-csv.csv,ba30465a2d6dfa66518156aca973e39e,.csv,130817,5.144249669044651,0,,0,2024-05-26
0062-csv.csv,7b6375a4645a121baf1f3e937bb40750,.csv,2072,5.1771274755926475,0,,0,2024-05-26
0072-csv.csv,b7ad60c4f069a2dc2971a98376f9af57,.csv,1797,5.25585933913996,0,,0,2024-05-26
0010-csv.csv,3b25a07ecc7a24f5b3d16fcac6137f31,.csv,141,4.796718715410393,0,,0,2024-05-26
0026-csv.csv,768170ecad3aea00471febcab575a069,.csv,71639,5.2771819708095595,0,,0,2024-05-26
0036-csv.csv,8ba48aa3131fbcc31fb7178072eb07f7,.csv,9981,5.4020387373191046,0,,0,2024-05-26
0044-csv.csv,3e11b53e752b37674c6e66ba0079842d,.csv,1393,5.1712530511617025,0,,0,2024-05-26
0054-csv.csv,06344a3cab895a2e9d6290a2fb597ebb,.csv,1694,5.306832909471417,0,,0,2024-05-26
0019-csv.csv,fff2a29838b88eeb0e2408829172a0ff,.csv,12544,5.408158855452879,0,,0,2024-05-26
0009-csv.csv,c4cd57a91f800cddd54d7f68e2b5e6be,.csv,16016,5.414899857019801,0,,0,2024-05-26
0008-xlsx.xlsx.0XoLyOI,79c7a0d076889caebd44c82986caf69b,.0XoLyOI,1163447,7.999862853140002,1,MAZE,1,2024-05-26
0014-docx.docx.hgac2mm,accb5c72a41840b3d39bca5158dc0f85,.hgac2mm,15915,7.988715662371513,1,MAZE,1,2024-05-26
0014-jpg-fromweb.jpg.hgac2mm,36cce61cc8d7c60b5056822b7da0541f,.hgac2mm,18682,7.9892051255837915,1,MAZE,1,2024-05-26
0008-xls.xls.uAXs,2ce0dfdee3fb018965fbad253825ebd7,.uAXs,3311880,7.999943731839863,1,MAZE,1,2024-05-26
0007-jpg-fromweb.jpg.u4TNb,53984a307cb2ed7aec021261c046372f,.u4TNb,41096,7.995764230807356,1,MAZE,1,2024-05-26
0009-jpg-fromweb.jpg.ddM8mZF,a3ca391ac4fb093a17339b775cc23ad5,.ddM8mZF,44977,7.995706346360397,1,MAZE,1,2024-05-26
0012-docx.docx.eOKLFXI,2c9a008d610580c5dbfd256a03fdbebc,.eOKLFXI,629313,7.999717697429231,1,MAZE,1,2024-05-26
0012-doc.doc.Yh5Sxt,6ac0a179819ced03f991cad3a57ed4a6,.Yh5Sxt,48392,7.9963422141998395,1,MAZE,1,2024-05-26
0006-xlsx.xlsx.rAKJ,ab2182de71583f1b1606d86dccc41860,.rAKJ,1186448,7.999836607348551,1,MAZE,1,2024-05-26
0006-pptx.pptx.ef6lwMh,4bb703c96a0735146707204a589a5421,.ef6lwMh,2693470,7.999938618385142,1,MAZE,1,2024-05-26
0010-xls.xls.lmW98,d4a71329dbf6c61b17d44236bf7fe0d5,.lmW98,6927624,7.9999736441900176,1,MAZE,1,2024-05-26
0006-xls.xls.xlKBEv,95268b8a6d4d32d7a1d092659f2abea8,.xlKBEv,6924552,7.999975578812599,1,MAZE,1,2024-05-26
0013-docx.docx.xwXSid,da8430474406842a6883ba24f3354c08,.xwXSid,33137,7.994895081543508,1,MAZE,1,2024-05-26
0002-docx.docx.GkXvt,6186bf76afbc539e2688cbc250f89f25,.GkXvt,1800077,7.9999030260933885,1,MAZE,1,2024-05-26
0007-xlsx.xlsx.yMf7,a180a1e556664aea1acb51d45325fa75,.yMf7,1281333,7.999845426377206,1,MAZE,1,2024-05-26
0010-doc.doc.kwsA5,4130093dc71a3536c30d61a048b1ca68,.kwsA5,45320,7.9955292512605185,1,MAZE,1,2024-05-26
0005-xlsx.xlsx.ut9lU,e38b031037c130f43f1d8f1ad0d2729c,.ut9lU,1264170,7.999851097290952,1,MAZE,1,2024-05-26
0015-doc.doc.cgq9w,cd369d604c71bd7f665e28106851eed4,.cgq9w,296712,7.999406792234163,1,MAZE,1,2024-05-26
0014-pdf.pdf.lI80,4788bf9f1fe0bb12a2b41c35a00a2b45,.lI80,741917,7.999764619545403,1,MAZE,1,2024-05-26
0004-jpg-fromweb.jpg.dOrw,51a01f9a1a11800c08cd33e7921a4c2b,.dOrw,74925,7.997550591414434,1,MAZE,1,2024-05-26
0002-doc.doc.SRdvq,4c7b893ce6e9130c8425008eb91c5bf8,.SRdvq,44808,7.996033920691111,1,MAZE,1,2024-05-26
0013-xls.xls.U6a9h,adf4faeca7232855c493ae1537d24221,.U6a9h,34568,7.994038242828756,1,MAZE,1,2024-05-26
0006-jpg-fromweb.jpg.lrsIvO,b5870a8cc37d6d07416921217a42c3c8,.lrsIvO,20767,7.990423355258782,1,MAZE,1,2024-05-26
0012-pptx.pptx.lL8R,8a8574af23d8df45db17e9ab83fb7d38,.lL8R,13452711,7.999985067229644,1,MAZE,1,2024-05-26
0008-doc.doc.yMf7,639c348714f19355b6c83fa7827c2ca5,.yMf7,76552,7.9975871115673876,1,MAZE,1,2024-05-26
0002-jpg-fromweb.jpg.GkXvt,08d2f40cec860bde71a564b9e259115e,.GkXvt,91537,7.998175849715411,1,MAZE,1,2024-05-26
0006-docx.docx.lrsIvO,d9a2e6300e62f1ddf5ef0ec22cb56ce1,.lrsIvO,89389,7.9978104490903466,1,MAZE,1,2024-05-26
0002-xlsx.xlsx.qj1jC,ff32c732e5cc5ac60379c72eaed3afa4,.qj1jC,1188580,7.999868925116179,1,MAZE,1,2024-05-26
0005-jpg-fromweb.jpg.ipgagL,f6e5a96c2312037c4e515324bb55a99e,.ipgagL,20530,7.990498590903105,1,MAZE,1,2024-05-26
0008-docx.docx.6JzNa,29f06d50cd0b81862d99fa5c1c093700,.6JzNa,255786,7.999278562373239,1,MAZE,1,2024-05-26
0003-pptx.pptx.saBF,b82de34c433e5a75e233ddfc6fb44d02,.saBF,15376443,7.999987134731938,1,MAZE,1,2024-05-26
0014-xlsx.xlsx.lnf2,d6c235e6b1698a35dba7e13cf945ef95,.lnf2,1274608,7.999834436476353,1,MAZE,1,2024-05-26
0007-docx.docx.4WVPr,a53cd1a03aa2bdf0299c2603cefe8c98,.4WVPr,248004,7.99918497704211,1,MAZE,1,2024-05-26
0003-jpg-fromweb.jpg.dZrYy,a6969d0ffcde61a724abf04088c4a68e,.dZrYy,83790,7.997428654033212,1,MAZE,1,2024-05-26
0004-doc.doc.qyvV,ae7cb89c721e06f07049f442ee60529c,.qyvV,71944,7.996979276664717,1,MAZE,1,2024-05-26
0001-docx.docx.XCxy,55d2250eeab84ae2c39ed68bf22387b0,.XCxy,97110,7.998024207698442,1,MAZE,1,2024-05-26
0002-pdf.pdf.74wb,c068cca59041f6a76a07d2175a9abd26,.74wb,2298828,7.999932226826815,1,MAZE,1,2024-05-26
0004-docx.docx.qyvV,d0312caef72f07cae5df0352ee5587f8,.qyvV,143680,7.998681140543534,1,MAZE,1,2024-05-26
0009-pptx.pptx.akzKF8,69d1d3383ce43649311b0ca1e573a15e,.akzKF8,1535939,7.999848000471942,1,MAZE,1,2024-05-26
0003-xls.xls.XBvmTd,8fdfa64fe96a53e951f479c5ddd3e2eb,.XBvmTd,257800,7.999306503951725,1,MAZE,1,2024-05-26
0004-pptx.pptx.9MymCC,486bd76f156e96002474069bcb50af3f,.9MymCC,3456229,7.999948148764845,1,MAZE,1,2024-05-26
0012-xlsx.xlsx.TsGLo,d65cdac66d6b2fda47b71f3ab22e728b,.TsGLo,52202,7.995880912249204,1,MAZE,1,2024-05-26
0001-pdf.pdf.Mbm2Pp,2a2b91557c6b8bccdcf6695c408e4ee0,.Mbm2Pp,1461757,7.999880048645038,1,MAZE,1,2024-05-26
0001-xls.xls.LMBcde,4ac83e1e427e3d3c70c80b6da8eb30a9,.LMBcde,78088,7.997706417115288,1,MAZE,1,2024-05-26
0010-pptx.pptx.TT3Mg,967c3887a92c32106c0895e531f5b23b,.TT3Mg,213065,7.999134348464025,1,MAZE,1,2024-05-26
0011-pptx.pptx.zVKcw,568c057ef2176efea632858dea3807a2,.zVKcw,5624273,7.999971530977747,1,MAZE,1,2024-05-26
0011-doc.doc.lmW98,c29d65893a24fdb62c7e905caa5f3589,.lmW98,184072,7.999025129884807,1,MAZE,1,2024-05-26
0013-doc.doc.TsGLo,e5adf7394271b22e2d129bd0abd76cc4,.TsGLo,158472,7.99872435542082,1,MAZE,1,2024-05-26
0014-doc.doc.hgac2mm,29b2a403756c77a3382bfc8ab3a80a2a,.hgac2mm,94984,7.998181482698057,1,MAZE,1,2024-05-26
0007-pptx.pptx.cH8sYk,07d1200d73657794a90bd69af4ee7a61,.cH8sYk,244935,7.999137066902109,1,MAZE,1,2024-05-26
0012-jpg-fromweb.jpg.eOKLFXI,8663e72075f501fd375de25e6786f59b,.eOKLFXI,140925,7.998569798709036,1,MAZE,1,2024-05-26
0010-xlsx.xlsx.lmW98,13395dd0af00b91a15c5299d5be8257a,.lmW98,27329,7.9934134205752185,1,MAZE,1,2024-05-26
0009-docx.docx.ddM8mZF,b4624bde2720eb235adc9f3821c18bea,.ddM8mZF,75402,7.9977255507658525,1,MAZE,1,2024-05-26
0011-xlsx.xlsx.Yh5Sxt,93011d8ba52dce87293f3edce5142f2b,.Yh5Sxt,89369,7.9979184819927385,1,MAZE,1,2024-05-26
0005-pptx.pptx.oUqOkDL,7960e95b829ed421e5bfa445f3b0a44a,.oUqOkDL,327337,7.999422669196904,1,MAZE,1,2024-05-26
0007-doc.doc.4WVPr,d9177f8f599fc0c882e88dcda6085d39,.4WVPr,201992,7.999135459952567,1,MAZE,1,2024-05-26
0011-jpg-fromweb.jpg.Y3ofk,01e558603dc2ca6f9410201aaa0d83c7,.Y3ofk,169090,7.998870431465545,1,MAZE,1,2024-05-26
0004-xlsx.xlsx.uC9BsB,cddb1a0c300aaba8b3d0ad24c9ebd0ce,.uC9BsB,1164744,7.9998205918103835,1,MAZE,1,2024-05-26
0008-pdf.pdf.iGqrR,46a8f81fa64b9f6d65d4a0867c3ba3bb,.iGqrR,158686,7.9987654871658185,1,MAZE,1,2024-05-26
0003-doc.doc.dZrYy,069c1bf935915d7c29a153c91d5de4ec,.dZrYy,275720,7.999228986036696,1,MAZE,1,2024-05-26
0002-pptx.pptx.JQIqg,2149bd8ca8ab60c2ba9237e2c81d3ebd,.JQIqg,790925,7.999739222620052,1,MAZE,1,2024-05-26
0013-pptx.pptx.U6a9h,e916fd7561f1a0f1a05402a91144efb6,.U6a9h,4476634,7.999959986827384,1,MAZE,1,2024-05-26
0009-doc.doc.ddM8mZF,c9e6c381290cbb127c7b0cc730f27557,.ddM8mZF,457992,7.999582474694382,1,MAZE,1,2024-05-26
0015-docx.docx.OJfgc,7c07c772042658142643111423d334ef,.OJfgc,19036,7.990726914352698,1,MAZE,1,2024-05-26
0010-jpg-fromweb.jpg.TT3Mg,570b1b41381abfa5309375d448cf2c1c,.TT3Mg,26293,7.992537288013403,1,MAZE,1,2024-05-26
0006-doc.doc.lrsIvO,b75ae8e4ec1395ccd7009aa67661b09c,.lrsIvO,99080,7.998086528235933,1,MAZE,1,2024-05-26
0009-pdf.pdf.WTzx,76b382c168ad8268a1c71a88216be17d,.WTzx,859181,7.999794539238566,1,MAZE,1,2024-05-26
0005-docx.docx.ipgagL,0d0c443da0041375828b46f30c3c0552,.ipgagL,135548,7.998708132308231,1,MAZE,1,2024-05-26
0004-xls.xls.20TQe,7cb186a4843a4aa7f15db06242021a6c,.20TQe,1182472,7.999868321230691,1,MAZE,1,2024-05-26
0011-xls.xls.Yh5Sxt,65fa8eaece27591a0b91702507d27baa,.Yh5Sxt,146184,7.998503541338802,1,MAZE,1,2024-05-26
0010-docx.docx.kwsA5,3f271d880ef8f4af25a0b6124c733af5,.kwsA5,37454,7.995376223355825,1,MAZE,1,2024-05-26
0013-jpg-fromweb.jpg.xwXSid,f0a76c7a85cd8b40e7878719d815ad0a,.xwXSid,123663,7.998787881592419,1,MAZE,1,2024-05-26
0006-pdf.pdf.tpWe,8e5e748cf92c50a44733a39ae0ffaf2c,.tpWe,1775010,7.9998987766317855,1,MAZE,1,2024-05-26
0001-doc.doc.OVF1GDZ,49c31bcedefa8de15ae643154e7574c0,.OVF1GDZ,87816,7.9976242079418975,1,MAZE,1,2024-05-26
0004-pdf.pdf.gzykU,4083ee177a42292e42577a1587af1172,.gzykU,10353402,7.99998335865947,1,MAZE,1,2024-05-26
0013-pdf.pdf.xwXSid,9321e0910daf6d51fa187a5c9a90ae3d,.xwXSid,75754,7.997563755234165,1,MAZE,1,2024-05-26
0002-xls.xls.osgoaK5,db7bc779b855c9e45aa7a23eb984c2e0,.osgoaK5,700168,7.999714413235634,1,MAZE,1,2024-05-26
0001-pptx.pptx.e1uu42,6bbbc1421027a43e4be93d7bf327632b,.e1uu42,362361,7.999457584258992,1,MAZE,1,2024-05-26
0001-jpg-fromweb.jpg.XCxy,b691fa6892241a30c044dc05c03ad56b,.XCxy,25739,7.99252314421908,1,MAZE,1,2024-05-26
0003-xlsx.xlsx.BuHI,e600f5b737ecceb530fff2d69a3607df,.BuHI,1140217,7.999837882188874,1,MAZE,1,2024-05-26
0008-jpg-fromweb.jpg.6JzNa,66c47b1faaa153652fe0bb64c3747657,.6JzNa,50264,7.996367553562374,1,MAZE,1,2024-05-26
0014-xls.xls.jyQZ5xx,bdd5bc350ddbf8fbd3af0a40576b20a8,.jyQZ5xx,31496,7.9939458583903935,1,MAZE,1,2024-05-26
0011-docx.docx.Y3ofk,391674b421ccdd4a16ad03b791b193c8,.Y3ofk,183536,7.999093313154638,1,MAZE,1,2024-05-26
0003-pdf.pdf.C2DkJrE,9b7dd22add2b9bbce4e5d0b4e66264ac,.C2DkJrE,1363262,7.999883185775061,1,MAZE,1,2024-05-26
0009-xlsx.xlsx.kwsA5,d737c7b5b55beb412293d475c231bbca,.kwsA5,1276431,7.99985078616003,1,MAZE,1,2024-05-26
0009-xls.xls.9s3MbK,1b34c35b87f7b78f8f8433566f519a12,.9s3MbK,6964488,7.999973767864485,1,MAZE,1,2024-05-26
0007-pdf.pdf.ofj7dy,d03f4cebb47927176a722e751cbfc807,.ofj7dy,390138,7.999506516485725,1,MAZE,1,2024-05-26
0012-pdf.pdf.hwn987p,b504920e09a6e4499ba8e3f60c41bdf3,.hwn987p,73082,7.997564116973415,1,MAZE,1,2024-05-26
0013-xlsx.xlsx.hgac2mm,f362964ad33cd1cf1711854834d279dc,.hgac2mm,1183480,7.9998497547767276,1,MAZE,1,2024-05-26
0012-xls.xls.lL8R,56309455c461a9271f88230ff5124b94,.lL8R,32008,7.994427728494767,1,MAZE,1,2024-05-26
0010-pdf.pdf.TT3Mg,9e6118e78fa9f336fb4b78a01ccb90ee,.TT3Mg,23828,7.991030614062163,1,MAZE,1,2024-05-26
0008-pptx.pptx.7rPdf,424ccc33597f0b94928eb1a519933039,.7rPdf,9251328,7.999979757254715,1,MAZE,1,2024-05-26
0014-pptx.pptx.jyQZ5xx,9ffada45b15d2e2a8eb209421b0f315b,.jyQZ5xx,5920888,7.999973067689488,1,MAZE,1,2024-05-26
0001-xlsx.xlsx.LMBcde,1a6dc01636740cffdd0cdbcfbdb85a01,.LMBcde,21065,7.991081019088823,1,MAZE,1,2024-05-26
0007-xls.xls.vrZPOs9,aec10cbc33c34a46efba48338bef6eea,.vrZPOs9,3888904,7.999957063299427,1,MAZE,1,2024-05-26
0003-docx.docx.dZrYy,a43d3ec2dc3dd0bf05b6f0b40a7a7e4d,.dZrYy,50862,7.996155957542204,1,MAZE,1,2024-05-26
0005-pdf.pdf.lJ5alF,740af05a3b761cf020d5ce040fc778ae,.lJ5alF,3338277,7.999943834297399,1,MAZE,1,2024-05-26
0005-xls.xls.wEnr6Tm,b089e3c630d929e95f357efd850acd50,.wEnr6Tm,877320,7.999815356752124,1,MAZE,1,2024-05-26
0011-pdf.pdf.wsWcAxF,566b6d89d525f8164407a7fc97e7b422,.wsWcAxF,832573,7.999777905800706,1,MAZE,1,2024-05-26
0005-doc.doc.ipgagL,4a5788a2396382da4856d6f5159d9b2b,.ipgagL,10125576,7.99998327279109,1,MAZE,1,2024-05-26
0063-dll.dll,a1ea547a32df2f5e85cec12e818207ff,.dll,1256,7.774379334421922,0,,0,2024-05-26
0073-dll.dll,a0c9c51d8606e044817e8faa8209b5fe,.dll,5129888,6.7547300775925905,0,,0,2024-05-26
0001-dll.dll,7e6c386ece2bc3356cfcc61aaf032e78,.dll,12304,6.557992568084875,0,,0,2024-05-26
0087-dll.dll,f555fd35b7be27bcf75b1198a3e997dc,.dll,17920,5.059720389753372,0,,0,2024-05-26
0097-dll.dll,697de77a69a652623251308c11c684cb,.dll,11272,6.914705107518546,0,,0,2024-05-26
0008-dll.dll,778b938eef7a56958e79dec2052fcd04,.dll,98304,5.959979847980142,0,,0,2024-05-26
0027-dll.dll,0042fccbbf90116f0ddc46c0f9b48c39,.dll,1015456,5.835661610651711,0,,0,2024-05-26
0045-dll.dll,9d840b31eca871c0c9d7666ffb72f27c,.dll,3506,7.93302109919186,0,,0,2024-05-26
0055-dll.dll,b5c1cb16ef6bd5b0ba58ba1c9c830745,.dll,300192,6.7483249724627425,0,,0,2024-05-26
0019-dll.dll,8afcf6c26a0de9cdedfb64f420bdc2ec,.dll,8704,5.010817102752497,0,,0,2024-05-26
0026-dll.dll,ffc21849ef17beaa0e5220982d412f11,.dll,649888,5.76879675696992,0,,0,2024-05-26
